Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity
SUP-0085,Textiles Supplier 085,Textiles,2020,20276464.67,33554700.35,5168.0815,899.6018,894.2247,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2021,17496399.02,39988058.46,,1350.6567,,3475.4392,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2022,19285147.88,40296069.78,4704.0168,1273.2578,,3425.2667,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2023,,50824531.06,6216.5396,,714.8768,3621.2176,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2024,21801344.96,,5865.7817,496.7147,1344.0838,4337.228,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0086,Metals Supplier 086,Metals,2015,,63364802.97,20573.1292,3506.6938,3164.0999,,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2016,16044800.88,59414494.04,21241.4956,2555.9127,2630.5744,14000.8835,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2017,15807219.22,47295154.46,17789.1307,2497.8881,1504.295,13619.4868,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2018,14383226.07,57220001.56,23257.2321,2225.8436,4045.4179,15732.2732,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2019,17933270.33,68965909.91,22661.4098,3745.7809,,15087.1779,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2020,19412942.09,63455337.48,24596.0472,3216.4042,2868.9629,16715.2451,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2021,18886287.92,,20861.3846,,4213.2748,,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2022,18652196.61,68285904.75,23386.0152,4510.1072,1899.0992,15223.3742,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2023,15881119.2,93156938.69,13873.4148,3750.8363,1498.5045,9318.6059,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0086,Metals Supplier 086,Metals,2024,17310943.41,66016811.64,,1494.6371,2747.089,11334.2244,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0087,Agriculture Supplier 087,Agriculture,2015,22296739.27,80653547.54,,5381.6517,3403.4256,13125.5958,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2016,22304060.77,88051614.14,20442.586,,3819.5531,13653.9811,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2017,,104064261.42,,3516.0642,,12597.1377,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2018,24368231.86,83213723.82,22096.7144,4091.6849,3446.7807,14597.0262,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2019,26628088.49,,20606.2288,2038.7749,2239.3283,,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2020,29117213.43,111897155.73,17196.2434,3629.2296,2495.4899,,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2021,,122744467.34,,7619.5026,4735.1568,19018.7006,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2022,31757574.25,158422529.57,21818.8696,,1971.1617,14797.3877,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2023,38410111.65,,,3878.5754,3763.7847,12499.4002,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0087,Agriculture Supplier 087,Agriculture,2024,43755411.18,143262500.87,28286.5821,,3339.6118,20351.0716,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913
SUP-0088,Packaging Supplier 088,Packaging,2015,16213992.41,,14710.9914,1699.0691,,10876.5079,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2016,18357249.86,76707177.89,,,,11931.6227,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2017,21827408.76,63663292.46,24475.105,2642.7979,4024.8294,19068.0722,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2018,22366361.33,88262040.97,21066.6321,3489.3805,3834.6894,13878.0286,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2019,23577299.3,80800602.72,25170.1277,3049.8513,3388.3604,17503.8366,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2020,23723958.62,81952174.28,23335.7173,4423.5835,,,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2021,26366092.27,111666862.93,,4000.2735,1947.0458,19321.6806,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2022,24257059.84,108391641.06,26658.3921,7575.9251,5361.1951,,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2023,31234811.61,125415025.12,39939.4808,3642.8112,8009.4314,27155.4463,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0088,Packaging Supplier 088,Packaging,2024,23582117.97,76755971.1,20140.6729,4003.0138,,12780.2569,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0089,Professional Supplier 089,Professional Services,2015,2537425.14,11963311.72,271.3481,,24.9726,188.4289,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2016,2768259.56,14759812.15,281.7592,71.6507,48.4433,152.1737,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2017,3032830.6,17319335.59,335.2869,47.9985,35.7254,,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2018,3341618.3,18054329.23,323.3069,34.7055,55.9019,277.2126,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2019,3471994.11,17534567.82,,,38.5534,,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2020,4605517.45,23896527.28,456.4388,,84.3145,283.8666,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2021,4080232.47,20820658.8,399.1534,102.4045,75.1832,211.0162,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2022,4902981.46,21320328.92,379.6291,98.995,36.9428,226.2609,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2023,4752991.39,29338102.65,359.9385,35.5903,75.8607,261.8281,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0089,Professional Supplier 089,Professional Services,2024,,30853113.55,579.8129,67.901,87.2749,408.4152,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658
SUP-0090,Textiles Supplier 090,Textiles,2015,10977244.51,38393919.43,,522.5501,,1975.6151,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2016,10882258.94,32711069.91,3294.71,426.2312,617.6352,2256.4637,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2017,12204133.04,35479863.93,4409.8805,1089.6293,358.3464,3268.5101,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2018,,34916176.58,4216.2456,958.4054,,2758.3129,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2019,12324797.33,,,1059.4644,707.2794,3107.5946,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2020,15217196.92,34607891.95,,1356.0811,465.6163,,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2021,14050617.42,44391306.22,5652.9662,1206.562,890.5444,3352.1932,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2022,,50083063.92,5048.0684,976.0864,931.7053,3207.0798,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2023,15211585.19,,5275.7761,537.796,,3558.9452,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0090,Textiles Supplier 090,Textiles,2024,16851633.72,61760802.61,,1090.9428,488.8649,4233.7622,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0091,Professional Supplier 091,Professional Services,2015,26497870.78,109993307.13,,537.8057,,2471.9477,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2016,26296651.13,140546176.8,,610.6882,980.1045,2970.6315,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2017,23571473.37,109015816.5,4159.6574,1101.3486,,2584.2048,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2018,32032078.87,124899237.61,4050.244,1020.1183,635.2374,2620.9443,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2019,30246746.82,,4698.1315,1097.0595,1046.3507,2965.7377,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2020,28816066.22,180060235.04,,746.8702,336.2986,3747.5983,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2021,32167448.2,172537687.82,,1428.3576,791.541,,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2022,32800513.48,168816139.15,4233.3856,540.6127,579.4011,,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2023,32171882.21,168204092.84,5746.4931,,,,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0091,Professional Supplier 091,Professional Services,2024,40971367.96,151901369.24,7596.4693,1299.2721,965.5072,5158.2355,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0092,Metals Supplier 092,Metals,2015,18362761.57,41061715.89,,6165.1457,5042.352,12310.0097,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2016,17205126.74,34316063.24,16844.0409,3001.3032,3898.1969,10845.8739,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2017,21264577.25,,23836.8608,6022.1626,2471.6626,15329.0092,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2018,18096725.04,40148997.13,23748.8956,4723.8016,4857.7461,14386.4153,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2019,16686374.31,33992484.03,,2439.4797,3288.3464,11455.8814,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2020,19700802.48,38788606.44,21660.9477,2847.7212,1929.1128,17588.882,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2021,18995674.42,39179304.47,,3940.2459,1580.5567,9170.9199,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2022,19140805.04,33790408.92,14600.1146,3212.9252,2114.1551,8485.1009,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2023,17032719.24,58231765.14,17196.8365,4374.5367,2585.1197,10437.0795,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0092,Metals Supplier 092,Metals,2024,17950763.75,35763609.62,14843.6709,,2484.2007,,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0093,Chemicals Supplier 093,Chemicals,2015,17550487.72,,18204.4056,5434.1913,3627.9657,10735.5294,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2016,17422384.32,84992815.99,16131.7329,3704.7271,3304.8134,8828.2439,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2017,17534809.77,99377304.53,,2792.0897,2854.7827,14078.6323,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2018,20545588.23,79880039.58,24047.28,5384.5826,,16284.0046,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2019,,108675722.77,20701.093,,1368.5909,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2020,21329949.32,126596455.65,22684.4219,,,16155.276,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2021,24035063.03,131560175.27,20050.6863,3630.0533,2297.5145,14120.1503,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2022,25836099.39,104461689.13,,6276.9328,4742.3885,11787.5644,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2023,27562546.21,114454890.92,27480.9507,3371.1842,3495.2452,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0093,Chemicals Supplier 093,Chemicals,2024,32321142.26,110130794.79,37700.998,3881.9187,3542.427,31290.2093,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0094,Metals Supplier 094,Metals,2015,5831023.79,33459249.59,3968.8943,1001.6098,308.7531,2946.5413,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2016,5806331.79,34363644.47,4489.2792,889.3587,877.0348,2753.1149,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2017,5582145.35,,3956.043,,725.3893,2764.6761,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2018,6112252.74,35506612.82,4230.3408,941.1227,674.1255,2879.8282,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2019,5213865.9,36084123.19,4630.4172,1188.4871,324.3361,,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2020,5964448.43,32010166.96,5428.1748,,958.3618,3881.6159,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2021,5331432.09,29913386.17,,893.7749,381.263,,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2022,5958205.95,23371215.1,,750.6292,656.8754,3489.2561,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2023,5609704.58,26967893.59,4340.8718,544.372,547.3463,3291.4925,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0094,Metals Supplier 094,Metals,2024,5180906.03,36358089.83,3526.873,334.3378,746.4705,,2018.0,2040.0,0.3585,0.1294,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0095,Agriculture Supplier 095,Agriculture,2015,16490770.64,38453512.01,13068.6868,,2349.5479,,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2016,16758257.12,35386237.05,11081.602,1465.3982,2377.8844,7695.4339,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2017,,33878184.3,10357.9064,1690.2616,,7475.9182,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2018,13858713.09,38665577.55,6539.1665,1100.3808,670.8347,4367.8639,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2019,16376741.22,30923573.04,10380.8397,1347.7986,1839.0307,,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2020,16404105.53,36959577.37,8201.4692,1669.0652,,5160.6957,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2021,16071713.01,31933403.69,10159.8546,2447.8487,872.6523,6313.2486,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2022,16507431.47,40869492.95,8629.0628,1135.375,1564.1491,5981.08,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2023,15739776.08,41147123.68,7452.3333,1791.0429,1323.9868,4480.5003,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0095,Agriculture Supplier 095,Agriculture,2024,,49121994.19,6732.3688,1847.7828,1079.75,4534.0926,2018.0,2040.0,0.4968,0.2905,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2015,16781320.79,37690631.84,14296.492,,2514.2418,,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2016,15102285.29,,12433.9986,2166.0814,,,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2017,19070999.21,39559223.51,15629.0538,2048.0736,1248.2862,11112.014,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2018,18245801.71,40100793.61,,1826.0662,2183.819,,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2019,,37583427.75,13936.0763,,2110.5567,10847.8613,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2020,21782837.06,36716808.21,17748.9738,1264.6111,3029.7264,11454.1854,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2021,,44237265.39,13705.6022,,2312.1149,7439.4003,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2022,,69072565.57,12707.8739,1960.168,2476.5212,8172.3054,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2023,24506718.63,64105900.51,13128.2596,1063.7206,,11041.4944,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0096,Agriculture Supplier 096,Agriculture,2024,26282460.39,77949166.12,12075.9287,2825.7717,,8136.1406,2021.0,2040.0,0.619,0.2241,2018,,,529.8294,0.00091413,0.00096913
SUP-0097,Metals Supplier 097,Metals,2015,16050608.71,73432054.13,9635.8848,1958.3645,1243.2236,6051.1046,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2016,16629860.39,64335328.21,9866.5723,,1274.2001,6674.9871,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2017,17893796.79,69669367.39,11240.5652,3351.9805,1402.1635,7393.4622,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2018,18547562.44,83559554.28,16874.6723,1770.1895,,12699.5778,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2019,22072879.2,109638800.59,18506.5719,3822.5209,3099.7697,11751.3403,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2020,22599227.7,95284885.36,13848.6334,3503.0968,2091.6811,7451.168,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2021,26539194.18,136607500.04,,1919.6596,4260.7527,14536.9255,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2022,27585638.88,127976578.96,20305.1862,1794.1866,,14886.9655,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2023,32314970.54,158089843.12,20845.3905,4311.2278,3270.6861,,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0097,Metals Supplier 097,Metals,2024,32953405.51,145705756.05,,5509.4482,4069.722,10757.1777,2018.0,2030.0,0.503,0.297,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0098,Agriculture Supplier 098,Agriculture,2015,21219874.02,28427347.43,20224.32,2033.2105,4065.9638,13936.4717,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2016,,29926243.71,22399.9143,2544.4173,2858.0953,17497.6713,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2017,25590307.83,,23602.7128,6022.7032,3123.3159,14171.4175,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2018,27721107.9,36027090.11,34657.8376,4571.8907,,27659.5181,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2019,26030738.06,46305299.57,27538.9975,6424.2634,6208.2264,,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2020,26771814.62,38837296.31,,,,22384.3216,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2021,36306342.81,52950151.7,36605.8878,3987.6357,3255.1376,28049.803,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2022,30656854.48,30469154.39,27547.4615,7131.4291,5252.4238,14006.9675,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2023,40208981.4,49920417.27,41350.8285,11743.5712,,28334.1324,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0098,Agriculture Supplier 098,Agriculture,2024,35509573.74,59361089.2,,,6571.6934,28060.4535,2018.0,2040.0,0.69,0.3364,2018,,,529.8294,0.00091413,0.00096913
SUP-0099,Electronics Supplier 099,Electronics,2015,14709253.82,87746642.73,10913.1623,2542.6203,,7301.0176,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0099,Electronics Supplier 099,Electronics,2016,13558334.08,85168355.22,12452.1068,2537.5706,,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0099,Electronics Supplier 099,Electronics,2017,15018079.93,86814849.72,13032.3893,3523.2068,,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0099,Electronics Supplier 099,Electronics,2018,14540115.27,83855993.1,,2947.8066,802.1461,6872.3308,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0099,Electronics Supplier 099,Electronics,2019,15048292.0,,13594.5112,,,9322.3521,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
