Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Baseline_Year,Target_Year,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Gross_Spend,Revenue,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Data_Quality_Flag,Missing_Parameter_Flag,Validation_Flag,Forecast_Year,Forecast_Method_Flag,Baseline_Emission,Target_Emission,Forecast_Emission,Glide_Path_Emission,Absolute_Reduction,Emission_Intensity,Intensity_Reduction,Gap_to_Target,Annual_Reduction_Required,Carbon_Budget_Remaining,Cumulative_Emissions,Confidence_Score,Supplier_Risk_Category,Target_Achievement_Status
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,27514.2942,18907.823,22135.2497,22135.2497,5379.0445,0.00058923,0.1955,3227.4267,537.9045,91930.7601,116055.2929,0.99,High,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,27514.2942,18907.823,21597.3452,21597.3452,5916.949,0.00057491,0.21505,2689.5223,537.9045,70333.4149,137652.6381,0.99,Medium,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,27514.2942,18907.823,21059.4408,21059.4408,6454.8534,0.00056059,0.2346,2151.6178,537.9045,49273.9741,158712.0789,0.99,Medium,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,27514.2942,18907.823,20521.5363,20521.5363,6992.7579,0.00054627,0.25415,1613.7134,537.9045,28752.4378,179233.6152,0.99,Medium,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,27514.2942,18907.823,19983.6319,19983.6319,7530.6623,0.00053195,0.2737,1075.8089,537.9045,8768.8059,199217.2471,0.99,Medium,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,27514.2942,18907.823,19445.7274,19445.7274,8068.5668,0.00051763,0.29325,537.9045,537.9045,-10676.9215,218662.9745,0.99,Medium,On Track to Glide Path
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-29584.7445,237570.7975,0.99,Low,On Track
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-48492.5675,256478.6205,0.99,Low,On Track
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-67400.3905,275386.4435,0.99,Low,On Track
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-86308.2135,294294.2665,0.99,Low,On Track
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-105216.0365,313202.0895,0.99,Low,On Track
SUP-0054,Chemicals Supplier 054,Chemicals,2024,2019,2035,32020.9372,4886.915,2610.0762,24805.526,37566679.46,162599786.13,32020.9372,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,27514.2942,18907.823,18907.823,18907.823,8606.4712,0.00050331,0.3128,0.0,537.9045,-124123.8595,332109.9125,0.99,Low,On Track
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,8036.8609,3105.4431,6804.0064,6804.0064,1232.8545,0.00059398,0.1534,3698.5634,246.5709,42883.0832,6804.0064,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,8036.8609,3105.4431,6557.4355,6557.4355,1479.4254,0.00057245,0.18408,3451.9925,246.5709,36325.6477,13361.4419,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,8036.8609,3105.4431,6310.8647,6310.8647,1725.9962,0.00055093,0.21476,3205.4216,246.5709,30014.783,19672.3066,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,8036.8609,3105.4431,6064.2938,6064.2938,1972.5671,0.0005294,0.24544,2958.8507,246.5709,23950.4892,25736.6004,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,8036.8609,3105.4431,5817.7229,5817.7229,2219.138,0.00050788,0.27612,2712.2798,246.5709,18132.7663,31554.3233,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,8036.8609,3105.4431,5571.152,5571.152,2465.7089,0.00048635,0.3068,2465.7089,246.5709,12561.6143,37125.4753,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,8036.8609,3105.4431,5324.5811,5324.5811,2712.2798,0.00046483,0.33748,2219.138,246.5709,7237.0332,42450.0564,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,8036.8609,3105.4431,5078.0102,5078.0102,2958.8507,0.0004433,0.36816,1972.5671,246.5709,2159.023,47528.0666,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,8036.8609,3105.4431,4831.4393,4831.4393,3205.4216,0.00042178,0.39884,1725.9962,246.5709,-2672.4163,52359.5059,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,8036.8609,3105.4431,4584.8684,4584.8684,3451.9925,0.00040025,0.42952,1479.4254,246.5709,-7257.2847,56944.3743,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,8036.8609,3105.4431,4338.2975,4338.2975,3698.5634,0.00037873,0.4602,1232.8545,246.5709,-11595.5822,61282.6718,0.99,Critical,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,8036.8609,3105.4431,4091.7266,4091.7266,3945.1343,0.0003572,0.49088,986.2836,246.5709,-15687.3088,65374.3984,0.99,High,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,8036.8609,3105.4431,3845.1557,3845.1557,4191.7052,0.00033568,0.52156,739.7127,246.5709,-19532.4645,69219.5541,0.99,High,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,8036.8609,3105.4431,3598.5848,3598.5848,4438.2761,0.00031415,0.55224,493.1418,246.5709,-23131.0493,72818.1389,0.99,High,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,8036.8609,3105.4431,3352.0139,3352.0139,4684.847,0.00029262,0.58292,246.5709,246.5709,-26483.0632,76170.1528,0.99,Medium,On Track to Glide Path
SUP-0055,Chemicals Supplier 055,Chemicals,2024,2020,2040,7352.1791,2076.3008,855.4068,4718.631,11454992.68,75753628.87,7352.1791,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,8036.8609,3105.4431,3105.4431,3105.4431,4931.4178,0.0002711,0.6136,0.0,246.5709,-29588.5063,79275.5959,0.99,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2025,Industry Haircut Pathway,30211.8386,18574.2384,22453.4384,22453.4384,7758.4002,0.00062929,0.2568,3879.2001,775.84,88991.992,22453.4384,0.95,High,On Track to Glide Path
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2026,Industry Haircut Pathway,30211.8386,18574.2384,21677.5984,21677.5984,8534.2402,0.00060755,0.28248,3103.3601,775.84,67314.3936,44131.0368,0.95,High,On Track to Glide Path
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2027,Industry Haircut Pathway,30211.8386,18574.2384,20901.7584,20901.7584,9310.0802,0.00058581,0.30816,2327.52,775.84,46412.6352,65032.7952,0.95,Medium,On Track to Glide Path
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2028,Industry Haircut Pathway,30211.8386,18574.2384,20125.9184,20125.9184,10085.9202,0.00056406,0.33384,1551.68,775.84,26286.7168,85158.7136,0.95,Medium,On Track to Glide Path
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2029,Industry Haircut Pathway,30211.8386,18574.2384,19350.0784,19350.0784,10861.7602,0.00054232,0.35952,775.84,775.84,6936.6384,104508.792,0.95,Medium,On Track to Glide Path
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2030,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-11637.6,123083.0304,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2031,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-30211.8384,141657.2688,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2032,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-48786.0768,160231.5072,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2033,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-67360.3152,178805.7456,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2034,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-85934.5536,197379.984,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2035,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-104508.792,215954.2224,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2036,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-123083.0304,234528.4608,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2037,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-141657.2688,253102.6992,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2038,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-160231.5072,271676.9376,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2039,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-178805.7456,290251.176,0.95,Low,On Track
SUP-0056,Metals Supplier 056,Metals,2024,2015,2030,30237.7557,3770.1001,2423.3846,24044.0953,35680319.64,60380635.83,30237.7557,Provided Total Emissions,True,High,None,Valid,2040,Industry Haircut Pathway,30211.8386,18574.2384,18574.2384,18574.2384,11637.6002,0.00052057,0.3852,0.0,775.84,-197379.984,308825.4144,0.95,Low,On Track
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2025,Industry Haircut Pathway,541.5365,291.5633,441.5472,441.5472,99.9893,0.00012073,0.18464,149.9839,9.9989,4223.4656,441.5472,0.95,Critical,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2026,Industry Haircut Pathway,541.5365,291.5633,431.5483,431.5483,109.9882,0.000118,0.203104,139.985,9.9989,3791.9173,873.0955,0.95,Critical,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2027,Industry Haircut Pathway,541.5365,291.5633,421.5493,421.5493,119.9872,0.00011526,0.221568,129.9861,9.9989,3370.368,1294.6448,0.95,Critical,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2028,Industry Haircut Pathway,541.5365,291.5633,411.5504,411.5504,129.9861,0.00011253,0.240032,119.9872,9.9989,2958.8176,1706.1952,0.95,Critical,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2029,Industry Haircut Pathway,541.5365,291.5633,401.5515,401.5515,139.985,0.00010979,0.258496,109.9882,9.9989,2557.2661,2107.7467,0.95,Critical,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2030,Industry Haircut Pathway,541.5365,291.5633,391.5526,391.5526,149.9839,0.00010706,0.27696,99.9893,9.9989,2165.7135,2499.2993,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2031,Industry Haircut Pathway,541.5365,291.5633,381.5536,381.5536,159.9829,0.00010433,0.295424,89.9904,9.9989,1784.1599,2880.8529,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2032,Industry Haircut Pathway,541.5365,291.5633,371.5547,371.5547,169.9818,0.00010159,0.313888,79.9914,9.9989,1412.6052,3252.4076,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2033,Industry Haircut Pathway,541.5365,291.5633,361.5558,361.5558,179.9807,9.886e-05,0.332352,69.9925,9.9989,1051.0494,3613.9634,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2034,Industry Haircut Pathway,541.5365,291.5633,351.5568,351.5568,189.9797,9.612e-05,0.350816,59.9936,9.9989,699.4926,3965.5202,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2035,Industry Haircut Pathway,541.5365,291.5633,341.5579,341.5579,199.9786,9.339e-05,0.36928,49.9946,9.9989,357.9347,4307.0781,0.95,High,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2036,Industry Haircut Pathway,541.5365,291.5633,331.559,331.559,209.9775,9.066e-05,0.387744,39.9957,9.9989,26.3757,4638.6371,0.95,Medium,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2037,Industry Haircut Pathway,541.5365,291.5633,321.56,321.56,219.9765,8.792e-05,0.406208,29.9968,9.9989,-295.1843,4960.1971,0.95,Medium,On Track to Glide Path
SUP-0057,Logistics Supplier 057,Logistics,2024,2015,2040,437.5221,64.6681,76.8837,290.0746,3657289.52,23873981.07,437.5221,Provided Total Emissions,True,High,None,Valid,2038,Industry Haircut Pathway,541.5365,291.5633,311.5611,311.5611,229.9754,8.519e-05,0.424672,19.9979,9.9989,-606.7454,5271.7582,0.95,Medium,On Track to Glide Path
