Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Spend_Based_Emission,Revenue_Based_Emission,Spend_Based_vs_Actual,Revenue_Based_vs_Actual,Spend_Based_Variance_Percentage,Revenue_Based_Variance_Percentage,Data_Quality_Flag,Missing_Parameter_Flag,Base_Confidence_Score,Validation_Flag
SUP-0063,Chemicals Supplier 063,Chemicals,2015,12459131.87,65221692.66,18549.8719,1765.9394,3943.2944,13479.4319,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,18549.8719,Provided Total Emissions,True,12477.696,30735.0704,-6072.1759,12185.1985,-0.327343,0.656889,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2016,14961954.68,65148878.7,16135.6719,2538.2911,3397.9811,11494.0582,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,16135.6719,Provided Total Emissions,True,14984.248,30700.7576,-1151.4239,14565.0857,-0.071359,0.902664,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2017,14429530.54,71862933.37,21384.9866,4942.9344,3659.8774,12506.1373,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,21384.9866,Provided Total Emissions,True,14451.0305,33864.6887,-6933.9561,12479.7021,-0.324244,0.583573,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2018,15973886.86,78142475.69,17570.8036,2059.1307,1980.8143,13267.9225,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,17570.8036,Provided Total Emissions,True,15997.688,36823.8602,-1573.1156,19253.0566,-0.08953,1.095741,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2019,15464991.28,60465887.68,19703.2466,4219.8393,2657.9075,13382.6708,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,19703.2466,Provided Total Emissions,True,15488.0341,28493.9449,-4215.2125,8790.6983,-0.213935,0.446155,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2020,15588841.79,70524257.27,17812.0997,2883.5414,2216.5932,14212.2569,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,17812.0997,Provided Total Emissions,True,15612.0692,33233.851,-2200.0305,15421.7513,-0.123513,0.865802,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2021,21900115.76,82369512.08,22307.9947,3130.6237,1407.7977,16277.034,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,22307.9947,Provided Total Emissions,True,21932.7469,38815.8089,-375.2478,16507.8142,-0.016821,0.739995,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2022,19490969.24,98026100.77,20809.9664,3424.1443,2041.1988,15678.1762,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,20809.9664,Provided Total Emissions,True,19520.0108,46193.8197,-1289.9556,25383.8533,-0.061987,1.219793,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2023,19073604.79,83336296.86,21119.4578,5411.3301,3036.3764,12465.0106,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,21119.4578,Provided Total Emissions,True,19102.0245,39271.3965,-2017.4333,18151.9387,-0.095525,0.859489,High,None,0.95,Valid
SUP-0063,Chemicals Supplier 063,Chemicals,2024,17530557.49,116720536.19,18647.3146,1913.937,1263.2604,15802.7697,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,18647.3146,Provided Total Emissions,True,17556.678,55003.3855,-1090.6366,36356.0709,-0.058488,1.949668,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2015,9896213.5,59562124.27,7803.8473,926.7635,598.0845,6487.6778,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,7803.8473,Provided Total Emissions,True,9964.9922,38720.1457,2161.1449,30916.2984,0.276933,3.961674,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2016,8976486.55,55724724.07,7903.6502,1411.8629,655.7898,5722.6354,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,7903.6502,Provided Total Emissions,True,9038.8731,36225.5286,1135.2229,28321.8784,0.143633,3.583392,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2017,9818842.4,57297081.09,6081.7501,647.4467,1188.2785,4480.4162,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6081.7501,Provided Total Emissions,True,9887.0834,37247.6865,3805.3333,31165.9364,0.625697,5.124501,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2018,9466503.75,54626086.88,5401.2867,1356.2853,1074.2606,3010.1376,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,5401.2867,Provided Total Emissions,True,9532.296,35511.3266,4131.0093,30110.0399,0.764819,5.574605,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2019,9678953.08,57871305.27,6881.9675,1744.329,1031.7116,3763.9477,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6881.9675,Provided Total Emissions,True,9746.2218,37620.9781,2864.2543,30739.0106,0.416197,4.466602,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2020,9319215.39,57023526.71,6656.8257,884.7607,1374.3739,4847.2573,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6656.8257,Provided Total Emissions,True,9383.9839,37069.8542,2727.1582,30413.0285,0.409678,4.568698,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2021,8032688.07,56900504.6,5239.5185,1528.0335,451.5795,3296.084,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,5239.5185,Provided Total Emissions,True,8088.5153,36989.88,2848.9968,31750.3615,0.543752,6.059786,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2022,9835091.09,55252649.19,6043.4531,588.5239,655.3885,4538.8002,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6043.4531,Provided Total Emissions,True,9903.445,35918.6422,3859.9919,29875.1891,0.638706,4.943397,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2023,9612060.72,77141102.89,6061.9488,1217.7853,721.7499,4224.3568,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6061.9488,Provided Total Emissions,True,9678.8645,50147.8882,3616.9157,44085.9394,0.596659,7.272569,High,None,0.95,Valid
SUP-0064,Metals Supplier 064,Metals,2024,10514177.67,58694224.57,6615.3276,1523.4357,1186.8678,3615.0829,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6615.3276,Provided Total Emissions,True,10587.2512,38155.9415,3971.9236,31540.6139,0.600412,4.767808,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2015,1069624.03,9385139.83,1236.4857,302.9365,148.3727,829.8486,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1236.4857,Provided Total Emissions,True,977.7754,9095.4206,-258.7103,7858.9349,-0.20923,6.355864,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2016,1052693.74,7777075.71,1355.2688,360.2747,197.9424,788.301,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1355.2688,Provided Total Emissions,True,962.2989,7536.9974,-392.9699,6181.7286,-0.289957,4.561256,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2017,1003749.24,7975348.43,1071.4088,275.4641,181.4859,527.3003,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1071.4088,Provided Total Emissions,True,917.5573,7729.1494,-153.8515,6657.7406,-0.143597,6.214006,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2018,1023773.43,7190441.47,1245.2041,287.0364,116.5372,822.748,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1245.2041,Provided Total Emissions,True,935.862,6968.4725,-309.3421,5723.2684,-0.248427,4.596249,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2019,1044713.32,9270850.84,1703.86,283.7596,111.3776,1150.9791,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1703.86,Provided Total Emissions,True,955.0038,8984.6597,-748.8562,7280.7997,-0.439506,4.273121,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2020,1100698.13,6833624.38,1660.585,239.6574,209.9199,1114.8852,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1660.585,Provided Total Emissions,True,1006.1812,6622.6704,-654.4038,4962.0854,-0.39408,2.988155,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2021,926397.05,7234718.71,904.4109,89.8974,113.4256,737.5156,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,904.4109,Provided Total Emissions,True,846.8473,7011.3829,-57.5636,6106.972,-0.063648,6.752431,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2022,899333.22,5268317.75,973.8551,148.8857,165.3642,661.3364,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,973.8551,Provided Total Emissions,True,822.1075,5105.6848,-151.7476,4131.8297,-0.155822,4.242756,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2023,954625.19,6197265.87,1235.71,268.9538,132.5008,834.8451,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,1235.71,Provided Total Emissions,True,872.6515,6005.9563,-363.0585,4770.2463,-0.293806,3.860328,High,None,0.95,Valid
SUP-0065,Agriculture Supplier 065,Agriculture,2024,783969.24,5047969.27,864.2283,118.7355,70.1896,696.6199,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913,864.2283,Provided Total Emissions,True,716.6498,4892.1385,-147.5785,4027.9102,-0.170763,4.660702,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2015,14118278.87,116009195.44,15159.4347,3905.5548,917.2373,10007.4828,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,15159.4347,Provided Total Emissions,True,12156.544,16179.8025,-3002.8907,1020.3678,-0.198087,0.067309,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2016,15646654.23,125411881.07,17276.2838,5081.7638,3219.2533,10410.0057,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,17276.2838,Provided Total Emissions,True,13472.5516,17491.1951,-3803.7322,214.9113,-0.220171,0.01244,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2017,13596856.07,130305737.62,16381.4923,3750.4925,1953.5191,10392.1685,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,16381.4923,Provided Total Emissions,True,11707.5729,18173.7412,-4673.9194,1792.2489,-0.285317,0.109407,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2018,17873979.19,114871711.14,19645.7463,1803.2374,2163.866,14658.2815,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,19645.7463,Provided Total Emissions,True,15390.3898,16021.1576,-4255.3565,-3624.5887,-0.216604,-0.184497,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2019,18927523.77,155463365.8,17976.3245,3823.3491,2946.9599,9771.588,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,17976.3245,Provided Total Emissions,True,16297.5443,21682.4756,-1678.7802,3706.1511,-0.093388,0.206168,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2020,18905755.57,170979469.76,16152.7618,4031.2915,1082.8891,11112.0089,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,16152.7618,Provided Total Emissions,True,16278.8008,23846.5066,126.039,7693.7448,0.007803,0.476311,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2021,22980374.45,181289129.74,15688.1112,3812.3933,2224.5461,8659.254,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,15688.1112,Provided Total Emissions,True,19787.2514,25284.3949,4099.1402,9596.2837,0.26129,0.611691,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2022,20944558.54,156019332.07,18248.2678,2841.7886,2061.1125,13761.2397,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,18248.2678,Provided Total Emissions,True,18034.3121,21760.0162,-213.9557,3511.7484,-0.011725,0.192443,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2023,23417299.0,214001569.32,18516.6863,2054.7114,2965.6611,14625.3806,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,18516.6863,Provided Total Emissions,True,20163.4653,29846.7989,1646.779,11330.1126,0.088935,0.611887,High,None,0.95,Valid
SUP-0066,Electronics Supplier 066,Electronics,2024,19647049.39,180616239.14,17053.0904,3144.3067,2347.2066,11019.9071,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,17053.0904,Provided Total Emissions,True,16917.0919,25190.5469,-135.9985,8137.4565,-0.007975,0.477184,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2015,10038247.82,50348525.22,1204.742,324.9545,79.6658,930.5732,,,,,2020,,,400.0326,0.00012906,0.00019658,1204.742,Provided Total Emissions,True,1295.5363,9897.5131,90.7943,8692.7711,0.075364,7.215463,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2016,12732544.24,62439106.16,1170.0522,155.6328,184.3432,907.4825,,,,,2020,,,400.0326,0.00012906,0.00019658,1170.0522,Provided Total Emissions,True,1643.2622,12274.2795,473.21,11104.2273,0.404435,9.490369,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2017,14059424.04,74365008.3,1412.7499,233.3121,188.0721,888.1329,,,,,2020,,,400.0326,0.00012906,0.00019658,1412.7499,Provided Total Emissions,True,1814.5093,14618.6733,401.7594,13205.9234,0.284381,9.347673,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2018,15645945.78,70915023.93,1717.8367,241.9069,124.7323,1394.2528,,,,,2020,,,400.0326,0.00012906,0.00019658,1717.8367,Provided Total Emissions,True,2019.2658,13940.4754,301.4291,12222.6387,0.17547,7.115134,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2019,18395539.02,75341111.67,1735.7635,425.9383,215.4982,1071.3878,,,,,2020,,,400.0326,0.00012906,0.00019658,1735.7635,Provided Total Emissions,True,2374.1283,14810.5557,638.3648,13074.7922,0.367772,7.532589,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2020,16930456.97,72550494.35,1791.1932,436.2517,218.2987,1110.7215,,,,,2020,,,400.0326,0.00012906,0.00019658,1791.1932,Provided Total Emissions,True,2185.0448,14261.9762,393.8516,12470.783,0.219882,6.962277,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2021,20320149.51,103573303.02,1661.3409,398.3889,264.0185,1050.6075,,,,,2020,,,400.0326,0.00012906,0.00019658,1661.3409,Provided Total Emissions,True,2622.5185,20360.4399,961.1776,18699.099,0.578555,11.255426,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2022,20345004.15,89725613.55,1345.384,224.5164,273.9649,761.538,,,,,2020,,,400.0326,0.00012906,0.00019658,1345.384,Provided Total Emissions,True,2625.7262,17638.2611,1280.3422,16292.8771,0.951656,12.110206,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2023,23554704.42,104846593.63,1773.9266,368.1097,103.5748,1292.954,,,,,2020,,,400.0326,0.00012906,0.00019658,1773.9266,Provided Total Emissions,True,3039.9702,20610.7434,1266.0436,18836.8168,0.713696,10.618713,High,None,0.95,Valid
SUP-0067,Professional Supplier 067,Professional Services,2024,21150301.34,151276455.11,1476.7146,295.2488,192.0735,897.9854,,,,,2020,,,400.0326,0.00012906,0.00019658,1476.7146,Provided Total Emissions,True,2729.6579,29737.9255,1252.9433,28261.2109,0.848467,19.137896,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2015,18513783.52,66916972.77,18257.883,2348.7144,3147.3399,13119.6701,,,,,2018,,,529.8294,0.00091413,0.00096913,18257.883,Provided Total Emissions,True,16924.0049,64851.2458,-1333.8781,46593.3628,-0.073058,2.551959,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2016,21873685.28,59968292.99,21653.9413,2716.6103,1788.7716,15602.6032,,,,,2018,,,529.8294,0.00091413,0.00096913,21653.9413,Provided Total Emissions,True,19995.3919,58117.0718,-1658.5494,36463.1305,-0.076593,1.683903,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2017,18607354.27,72012029.33,19202.515,1649.741,1503.109,15795.3854,,,,,2018,,,529.8294,0.00091413,0.00096913,19202.515,Provided Total Emissions,True,17009.5408,69789.018,-2192.9742,50586.503,-0.114202,2.634369,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2018,18646548.89,54440631.12,20695.2167,3256.6112,3252.0533,12825.8978,,,,,2018,,,529.8294,0.00091413,0.00096913,20695.2167,Provided Total Emissions,True,17045.3697,52760.0488,-3649.847,32064.8321,-0.176362,1.549384,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2019,18252601.18,66220041.42,14475.8231,1813.6172,3455.4611,10995.5501,,,,,2018,,,529.8294,0.00091413,0.00096913,14475.8231,Provided Total Emissions,True,16685.2503,64175.8287,2209.4272,49700.0056,0.152629,3.433311,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2020,18599884.09,56655845.94,10178.3517,1545.9435,2172.6727,6854.3338,,,,,2018,,,529.8294,0.00091413,0.00096913,10178.3517,Provided Total Emissions,True,17002.712,54906.88,6824.3603,44728.5283,0.670478,4.394477,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2021,18800211.84,60558721.85,14929.9264,3225.2797,2178.1935,9789.5515,,,,,2018,,,529.8294,0.00091413,0.00096913,14929.9264,Provided Total Emissions,True,17185.8376,58689.2741,2255.9112,43759.3477,0.1511,2.930982,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2022,20073667.46,68958102.8,17736.1275,4007.3683,2828.7976,10552.3944,,,,,2018,,,529.8294,0.00091413,0.00096913,17736.1275,Provided Total Emissions,True,18349.9416,66829.3662,613.8141,49093.2387,0.034608,2.76798,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2023,18028035.85,52485681.36,15050.6514,1247.6667,1483.5199,11516.0747,,,,,2018,,,529.8294,0.00091413,0.00096913,15050.6514,Provided Total Emissions,True,16479.9684,50865.4484,1429.317,35814.797,0.094967,2.379618,High,None,0.95,Valid
SUP-0068,Agriculture Supplier 068,Agriculture,2024,18949155.27,62164621.18,16061.3429,1445.2497,1900.8892,13568.3448,,,,,2018,,,529.8294,0.00091413,0.00096913,16061.3429,Provided Total Emissions,True,17321.9913,60245.5993,1260.6484,44184.2564,0.07849,2.750969,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2015,5465464.08,33920083.54,6379.6482,1185.478,428.2469,4405.0267,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,6379.6482,Provided Total Emissions,True,5473.6076,15984.5002,-906.0406,9604.852,-0.14202,1.505546,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2016,5467862.58,33237456.12,5314.4978,1072.1321,974.1582,3061.2793,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,5314.4978,Provided Total Emissions,True,5476.0097,15662.8188,161.5119,10348.321,0.030391,1.947187,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2017,5000794.32,35810337.56,6332.5194,1667.5336,419.7029,4258.0701,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,6332.5194,Provided Total Emissions,True,5008.2455,16875.2635,-1324.2739,10542.7441,-0.209123,1.664858,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2018,5715548.27,41301928.54,5229.0996,597.7381,678.2804,3778.6248,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,5229.0996,Provided Total Emissions,True,5724.0644,19463.1208,494.9648,14234.0212,0.094656,2.722079,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2019,6634031.13,25562518.17,6264.6366,734.728,579.7041,4752.7613,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,6264.6366,Provided Total Emissions,True,6643.9158,12046.0811,379.2792,5781.4445,0.060543,0.92287,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2020,6621140.7,35128467.24,5636.5844,792.0367,1129.8197,3870.8027,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,5636.5844,Provided Total Emissions,True,6631.0062,16553.9389,994.4218,10917.3545,0.176423,1.936874,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2021,7117988.81,45519100.41,6038.6119,627.7264,1297.3225,4405.9451,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,6038.6119,Provided Total Emissions,True,7128.5946,21450.4209,1089.9827,15411.809,0.180502,2.552211,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2022,7690650.25,42346828.48,5480.1374,537.1181,373.0039,4651.7707,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,5480.1374,Provided Total Emissions,True,7702.1093,19955.5195,2221.9719,14475.3821,0.405459,2.641427,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2023,7195164.69,39608280.52,6686.1137,1839.0444,924.1332,4276.9894,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,6686.1137,Provided Total Emissions,True,7205.8855,18665.0061,519.7718,11978.8924,0.077739,1.791608,High,None,0.95,Valid
SUP-0069,Chemicals Supplier 069,Chemicals,2024,7337261.26,51791399.73,4541.1221,1021.9259,902.6064,2893.9993,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,4541.1221,Provided Total Emissions,True,7348.1938,24406.1792,2807.0717,19865.0571,0.618145,4.374482,High,None,0.95,Valid
SUP-0070,Agriculture Supplier 070,Agriculture,2015,1375042.58,5571678.37,941.8648,80.0092,172.6739,721.1348,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913,941.8648,Provided Total Emissions,True,1256.9677,5399.6807,315.1029,4457.8159,0.334552,4.732968,High,None,0.95,Valid
SUP-0070,Agriculture Supplier 070,Agriculture,2016,1652866.05,4724171.33,1152.599,188.7866,72.9946,992.9045,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913,1152.599,Provided Total Emissions,True,1510.9344,4578.3362,358.3354,3425.7372,0.310893,2.972185,High,None,0.95,Valid
